Rank,Previous,ID,Assoc,Gender,Name,Points,Previous Points,WeekNum,MonthNum,YearNum
270,270,112453;114074,MIX,W,JEGER Mateja/LUPULESKU Anelia,30,30,49,0,2020
270,270,102427;131047,ESP,W,DVORAK Galia/LIU (1997) ^^ Xin,30,30,49,0,2020
270,270,115050;115051,RUS,W,CHERNOVA Daria/MALANINA Maria,30,30,49,0,2020
270,270,107698;115402,ESP,W,RAMIREZ Sara/ZHANG Xuan,30,30,49,0,2020
270,270,122650;123666,SLO,W,STRAZAR Katarina/VOVK Aleksandra,30,30,49,0,2020
270,270,119089;121523,KOR,W,SIM Hyunju/YOON Hyobin,30,30,49,0,2020
270,270,108151;117035,IND,W,SAHASRABUDHE Pooja/ROY Krittwika,30,30,49,0,2020
270,270,114126;144509,MAC,W,LEONG Kit Weng/CHEUNG Pui Man,30,30,49,0,2020
270,270,121518;122758,KOR,W,KANG Dayeon/KANG Gayun,30,30,49,0,2020
270,270,120972;123894,THA,W,PARANANG Orawan/SAWETTABUT Jinnipa,30,30,49,0,2020
270,270,110286;113420,BRA,W,GUI Lin/YAMADA Jessica,30,30,49,0,2020
270,270,106744;136073,MDV,W,NIMAL Fathimath/ISMAIL Laisa,30,30,49,0,2020
270,270,123074;132005,PHI,W,DAEL Emy Rose/FADOL Rose Jean,30,30,49,0,2020
270,270,112453;116533,CRO,W,JEGER Mateja/SREBRNJAK Dorina,30,30,49,0,2020
270,270,117889;131559,IRI,W,SAMET Mahshid/SAFAEI Shima,30,30,49,0,2020
270,270,119537;123684,IND,W,MUKHERJEE Ayhika/KAMATH Archana Girish,30,30,49,0,2020
270,270,117455;120092,MIX,W,YOVKOVA Maria/SINGEORZAN Arina,30,30,49,0,2020
270,270,114905;118507,SWE,W,BERGSTROM Linda/KALLBERG Christina,30,30,49,0,2020
270,270,106114;107221,MIX,W,MIKHAILOVA Polina/PAVLOVICH Viktoria,30,30,49,0,2020
270,270,106114;115631,MIX,W,MIKHAILOVA Polina/LI ^^ Xiang,30,30,49,0,2020
270,270,120796;134396,RSA,W,MTSHOELIBE Mthabiseng/MTSHOELIBE Thabisile,30,30,49,0,2020
270,270,123824;136514,COD,W,DIANDA Gloria/LUZOLO Davina,30,30,49,0,2020
270,270,131820;137427,MRI,W,CHOWREE Marie/HOSENALLY Ashfani,30,30,49,0,2020
270,270,111223;120325,LUX,W,KONSBRUCK Danielle/MEYER Sarah,30,30,49,0,2020
270,270,131817;131819,MRI,W,SADOOLAH Zaynah/YEE KIN SIEN Karen,30,30,49,0,2020
270,270,137428;137431,MRI,W,ANDRE Maena/BUNWAREE Priyal,30,30,49,0,2020
270,270,112513;116567,BAN,W,ALAM Moumita/SULTANA Sonam,30,30,49,0,2020
270,270,112332;123239,TKM,W,BALLYYEVA Enejan/NYYAZGYLYJOVA Oguljennet,30,30,49,0,2020
270,270,112191;113997,BIH,W,BUSATLIC Belma/HADZIAHMETOVIC Emina,30,30,49,0,2020
270,270,106114;115051,RUS,W,MALANINA Maria/MIKHAILOVA Polina,30,30,49,0,2020
270,270,122753;132320,HKG,W,WONG Chin Yau/LEE Hoi Man Karen,30,30,49,0,2020
270,270,114429;118931,FIN,W,KIRICHENKO Anna/LUNDSTROM Annika,30,30,49,0,2020
270,270,131249;132286,LTU,W,RILISKYTE Kornelija/MELAIKAITE Auguste,30,30,49,0,2020
270,270,106007;113782,COL,W,MEDINA Paula/PERDOMO Maria,30,30,49,0,2020
270,270,114893;117013,ITA,W,COLANTONI Chiara/LE Thi Hong Loan,30,30,49,0,2020
270,270,118786;122231,SGP,W,LIN Ye/ZHANG Wanling,30,30,49,0,2020
270,270,134432;135281,SCO,W,PLAISTOW Rebecca/KHALID Alisa,30,30,49,0,2020
270,270,137421;145477,INA,W,AMINAH Siti/WIDARAHMAN ^^ Novida,30,30,49,0,2020
270,270,107302;107525,HUN,W,PERGEL Szandra/POTA Georgina,30,30,49,0,2020
270,270,107525;113363,HUN,W,POTA Georgina/NAGYVARADI Mercedes,30,30,49,0,2020
270,270,114155;131945,SRI,W,WARUSAWITHANA Erandi/WARNAKULASURIYA Jithara,30,30,49,0,2020
270,270,121714;121715,SVK,W,KUKULKOVA Tatiana/PUCHOVANOVA Nikoleta,30,30,49,0,2020
270,270,114158;121523,KOR,W,YOO Eunchong/SIM Hyunju,30,30,49,0,2020
270,270,121884;123535,CZE,W,PETROVOVA Nikita/BLASKOVA Zdena,30,30,49,0,2020
270,270,109453;120777,MIX,W,TODOROVIC Andrea/LUNG Lisa,30,30,49,0,2020
270,270,118786;123579,SGP,W,LIN Ye/GOI Rui Xuan,30,30,49,0,2020
270,270,137416;145568,INA,W,KAUTZAR Zidna/AZ HARI Gading Putri,30,30,49,0,2020
270,270,119676;121518,KOR,W,JI Eunchae/KANG Dayeon,30,30,49,0,2020
270,270,117009;131846,MIX,W,MARCHETTI Nathalie/COK Isa,30,30,49,0,2020
270,270,122231;122232,SGP,W,ZHANG Wanling/TAN En Hui,30,30,49,0,2020
270,270,116873;131100,FRA,W,MIGOT Marie/PAVADE Prithika,30,30,49,0,2020
270,270,107194;123684,IND,W,PATKAR Madhurika/KAMATH Archana Girish,30,30,49,0,2020
270,270,123120;135049,CHN,W,SHI Xunyao/KUAI Man,30,30,49,0,2020
270,270,112348;122046,KOR,W,LEE Nakyung/KIM Haeun,30,30,49,0,2020
270,270,119868;122704,TPE,W,KUO Chia-Yun/LIN Po-Hsuan,30,30,49,0,2020
270,270,135180;136713,JPN,W,YUMOTO Fuwa/SHINOHARA Yura,30,30,49,0,2020
270,270,123535;131095,CZE,W,BLASKOVA Zdena/STEPANOVA Gabriela,30,30,49,0,2020
270,270,131429;131432,BLR,W,KISEL Darya/CHAKAVAYA Tatsiana,30,30,49,0,2020
270,270,114086;122842,SLO,W,ZUPANCIC Nina/TOFANT Ana,30,30,49,0,2020
347,347,135923;136539,CHN,W,QI Fei/WANG Xiaotong,20,20,49,0,2020
347,347,122421;125492,CAN,W,GAUTHIER Sophie/TONG May Hui,20,20,49,0,2020
347,347,123735;145104,CAN,W,XU Joyce/WU ^^ Siqian,20,20,49,0,2020
347,347,122428;134011,ROU,W,DRAGOMAN Andreea/ZAHARIA Elena,20,20,49,0,2020
347,347,115043;122842,MIX,W,DOVAL Ilka/TOFANT Ana,20,20,49,0,2020
347,347,117013;117014,ITA,W,LE Thi Hong Loan/MOSCONI Veronica,20,20,49,0,2020
347,347,118957;120187,MIX,W,REUST Celine/LUPULESKU Izabela,20,20,49,0,2020
347,347,112462;120092,MIX,W,RIOS Daniely/SINGEORZAN Arina,20,20,49,0,2020
355,355,120292;121715,SVK,W,GRIGELOVA Natalia/PUCHOVANOVA Nikoleta,15,15,49,0,2020
355,355,116874;116921,FRA,W,CHASSELIN Pauline/ZARIF Audrey,15,15,49,0,2020
355,355,113587;120051,MIX,W,CAREY Charlotte/TSAPTSINOS Maria,15,15,49,0,2020
355,355,113943;122842,MIX,W,JAZBEC Ida/TOFANT Ana,15,15,49,0,2020
355,355,111346;123198,MIX,W,MORALES Judith/TERPOU Elisavet,15,15,49,0,2020
355,355,123228;132781,KAZ,W,AKASHEVA Zauresh/SAPAROVA Alsu,15,15,49,0,2020
355,355,120185;121708,SRB,W,VIGNJEVIC Dragana/JOKIC Tijana,15,15,49,0,2020
355,355,120961;123877,THA,W,HOARAKKIT Papatchaya/KARNTHANG Pakawan,15,15,49,0,2020
355,355,111418;116863,DEN,W,NORLEM Izabell/CHRISTENSEN Stefanie,15,15,49,0,2020
355,355,121249;121250,USA,W,SUNG Joanna/SUNG Rachel,15,15,49,0,2020
355,355,120112;121688,FRA,W,MOSTAFAVI Leili/GUISNEL Oceane,15,15,49,0,2020
355,355,131231;131254,RUS,W,ABRAAMIAN Elizabet/TENTSER Liubov,15,15,49,0,2020
355,355,102316;122428,ROU,W,MONTEIRO DODEAN Daniela/DRAGOMAN Andreea,15,15,49,0,2020
355,355,135049;136101,CHN,W,KUAI Man/WU Yangchen,15,15,49,0,2020
355,355,112944;121888,MIX,W,ALTINKAYA Sibel/KOLISH Anastasia,15,15,49,0,2020
355,355,132132;136101,CHN,W,CHEN Yi/WU Yangchen,15,15,49,0,2020
355,355,121708;123198,MIX,W,JOKIC Tijana/TERPOU Elisavet,15,15,49,0,2020
355,355,131086;131696,GER,W,SCHREINER Franziska/TSUTSUI Yuki,15,15,49,0,2020
355,355,124161;145111,TPE,W,LEE Wan-Hsuan/CHEN Yi-Chien,15,15,49,0,2020
355,355,102679;102949,UKR,W,FARLADANSKA Ganna/GAPONOVA Ganna,15,15,49,0,2020
355,355,122718;133593,IND,W,AKULA Sreeja/GHOSH Swastika,15,15,49,0,2020
355,355,117150;123228,MIX,W,GARCI Fadwa/AKASHEVA Zauresh,15,15,49,0,2020
355,355,111144;118856,BLR,W,BARAVOK Katsiaryna/NIKITCHANKA Alina,15,15,49,0,2020
