Rank,Previous,ID,Assoc,Gender,Name,Points,Previous Points,WeekNum,MonthNum,YearNum
284,284,102380;121684,ENG,M,DRINKHALL Paul/JARVIS Tom,30,30,49,0,2020
284,284,106948;112361,ISR,M,BEN ARI Omri/TAUBER Michael,30,30,49,0,2020
284,284,106298;111115,MIX,M,AGUIRRE Marcelo/MONTEIRO Thiago,30,30,49,0,2020
284,284,118672;131169,GER,M,HIPPLER Tobias/HOHMEIER Nils,30,30,49,0,2020
284,284,101192;111216,ITA,M,BOBOCICA Mihai/MUTTI Leonardo,30,30,49,0,2020
284,284,107144;112504,BAN,M,PARAG Masud Rana/CHOWDHURY Manash,30,30,49,0,2020
284,284,121412;121558,CHN,M,WANG Chuqin/XUE Fei,30,30,49,0,2020
284,284,119092;123300,FRA,M,BERTRAND Irvin/ROLLAND Jules,30,30,49,0,2020
284,284,100119;123072,PHI,M,ADASA Japheth/JACOLO Ryan Rodney,30,30,49,0,2020
284,284,111115;120052,MIX,M,AGUIRRE Marcelo/CABALLERO Carlos,30,30,49,0,2020
284,284,107791;120074,MIX,M,MLADENOVIC Luka/REINHOLDS Arturs,30,30,49,0,2020
284,284,111696;113509,VEN,M,CORREA Cecilio/MEDINA Jan,30,30,49,0,2020
284,284,110602;124147,UKR,M,ZHMUDENKO Yaroslav/LIMONOV Anton,30,30,49,0,2020
284,284,112451;115828,MIX,M,CIPIN Filip/WEBER Lionel,30,30,49,0,2020
284,284,113914;122064,AUT,M,CHEN Alexander/KOLODZIEJCZYK Maciej,30,30,49,0,2020
284,284,118802;122800,JOR,M,KHADER Khaled/SALAMEH Mohammad,30,30,49,0,2020
284,284,114717;114860,HUN,M,SZUDI Adam/MAJOROS Bence,30,30,49,0,2020
284,284,112600;122727,TPE,M,FENG Yi-Hsin/HUNG Tzu-Hsiang,30,30,49,0,2020
284,284,120300;131150,MIX,M,SERDAROGLU David/KENZHIGULOV Aidos,30,30,49,0,2020
284,284,134290;143592,TKM,M,ALLANAZAROV Guychgeldi/GARYAGDYYEV Emir,30,30,49,0,2020
284,284,131932;136377,MAS,M,CHOONG Javen/WONG Qi Shen,30,30,49,0,2020
284,284,114123;122727,TPE,M,LEE Chia-Sheng/FENG Yi-Hsin,30,30,49,0,2020
284,284,110367;113165,UKR,M,KOU Lei/YEFIMOV Viktor,30,30,49,0,2020
284,284,107445;115019,SVK,M,PISTEJ Lubomir/NOVOTA Samuel,30,30,49,0,2020
284,284,106298;116021,MIX,M,MONTEIRO Thiago/JHA Kanak,30,30,49,0,2020
284,284,100217;115063,SWE,M,AKERSTROM Fabian/BERGLUND Simon,30,30,49,0,2020
284,284,100486;133441,MIX,M,ALTO Gaston/BURGOS Nicolas,30,30,49,0,2020
284,284,104760;116532,CRO,M,KOJIC Frane/PUCAR Tomislav,30,30,49,0,2020
284,284,107570;110367,UKR,M,PRYSHCHEPA Yevhen/YEFIMOV Viktor,30,30,49,0,2020
284,284,116530;131169,GER,M,HIPPLER Tobias/ORT Kilian,30,30,49,0,2020
284,284,105926;110730,JPN,M,MATSUDAIRA Kenta/UEDA Jin,30,30,49,0,2020
284,284,111641;112860,IND,M,DESAI Harmeet/YADAV Abhishek,30,30,49,0,2020
284,284,115100;117865,MIX,M,VALUCH Alexander/PUTUNTICA Andrei,30,30,49,0,2020
284,284,108728;117902,SRI,M,SIRISENA Rohan/GINIGE Chameera,30,30,49,0,2020
284,284,109459;118927,SLO,M,JORGIC Darko/TOKIC Bojan,30,30,49,0,2020
284,284,100621;115396,POR,M,APOLONIA Tiago/GERALDO Joao,30,30,49,0,2020
284,284,110669;121912,IND,M,GHOSH Arjun/MONDAL Raj,30,30,49,0,2020
284,284,124064;133661,TOG,M,ALASSANI Soudes/ASSOU Atarou,30,30,49,0,2020
284,284,109064;120757,SEY,M,ESTHER Nicholas/SULTAN Godfrey,30,30,49,0,2020
284,284,111591;117894,KAZ,M,KELBUGANOV Timur/ZHOLUDEV Denis,30,30,49,0,2020
284,284,117893;131150,KAZ,M,ZHAMAL Bekulan/KENZHIGULOV Aidos,30,30,49,0,2020
284,284,107445;121693,MIX,M,PISTEJ Lubomir/SGOUROPOULOS Ioannis,30,30,49,0,2020
284,284,131813;131815,MRI,M,DESSCANN Ryan/SK HOSSEIN Zayyan,30,30,49,0,2020
284,284,112888;112889,COD,M,BIZAKU Jonathan/LUKATIKISU Beni,30,30,49,0,2020
284,284,137432;137433,ERI,M,ERFEM Tekle/JOEL Mikael,30,30,49,0,2020
284,284,122228;131808,SEY,M,BANANE Dorian/CREA Mick,30,30,49,0,2020
284,284,109290;122207,MRI,M,TAUCOORY Rhikesh/YOGARAJAH Akhilen,30,30,49,0,2020
284,284,100199;113658,TKM,M,AHMEDOV Rashid/AHMEDOV Ravil,30,30,49,0,2020
284,284,100154;118722,TOG,M,AGBETOGLO Mawussi/FANNY Kokou Dodji,30,30,49,0,2020
284,284,123659;131756,BEL,M,RASSENFOSSE Adrien/LAFFINEUR Louis,30,30,49,0,2020
284,284,110674;114323,JOR,M,ABO YAMAN Zaid/ALDMAISY Zeyad,30,30,49,0,2020
284,284,114063;114868,NED,M,GOMMERS Rajko/OOSTWOUDER Ewout,30,30,49,0,2020
284,284,112092;113563,NGR,M,ARUNA Quadri/OMOTAYO Olajide,30,30,49,0,2020
284,284,117865;122320,MDA,M,PUTUNTICA Andrei/URSU Vladislav,30,30,49,0,2020
284,284,108958;114715,GER,M,STEGER Bastian/QIU Dang,30,30,49,0,2020
284,284,100696;111959,EGY,M,ASSAR Omar/ASSAR Khalid,30,30,49,0,2020
284,284,111287;114460,AUS,M,TOWNSEND Kane/HU Heming,30,30,49,0,2020
284,284,116021;122426,USA,M,JHA Kanak/LIU Victor,30,30,49,0,2020
284,284,123018;123019,HUN,M,JUHASZ Patrik/ANDRAS Csaba,30,30,49,0,2020
284,284,122724;132820,TPE,M,TAI Ming-Wei/LI Hsin-Yu,30,30,49,0,2020
284,284,114485;115561,KOR,M,CHEON Minhyuck/PARK Jeongwoo,30,30,49,0,2020
284,284,120794;137429,MRI,M,AHMED Mohammad/SAHAJASEIN Ryan,30,30,49,0,2020
284,284,122585;122940,USA,M,ZHANG ^ Kai/TIO Nicholas,30,30,49,0,2020
284,284,103037;105609,SWE,M,GERELL Par/LUNDQVIST Jens,30,30,49,0,2020
284,284,111216;113329,MIX,M,MUTTI Leonardo/LAKATOS Tamas,30,30,49,0,2020
284,284,123577;133853,SGP,M,YU Zong Jun Gerald/KOH Dominic Song Jun,30,30,49,0,2020
284,284,120052;123829,ESP,M,CABALLERO Carlos/LILLO Alberto,30,30,49,0,2020
284,284,111826;118886,JPN,M,MACHI Asuka/MATSUYAMA Yuki,30,30,49,0,2020
284,284,123221;123682,IND,M,PANDE Siddhesh/THAKKAR Manav Vikash,30,30,49,0,2020
284,284,134240;135948,CHN,M,XIE Congfan/GAO Yang,30,30,49,0,2020
284,284,121690;122002,FRA,M,PICARD Vincent/BARDET Lilian,30,30,49,0,2020
284,284,134317;135625,JPN,M,YOKOTANI Jo/TANIGAKI Yuma,30,30,49,0,2020
284,284,105801;123031,BRA,M,MANHANI Humberto/TEODORO Guilherme,30,30,49,0,2020
284,284,111512;131442,PUR,M,GONZALEZ Daniel/PEREZ Gabriel,30,30,49,0,2020
284,284,107456;119038,BLR,M,PLATONOV Pavel/YARASHENKA Vadim,30,30,49,0,2020
284,284,110726;113329,MIX,M,LAKATOS Tamas/OLAH Benedek,30,30,49,0,2020
284,284,118920;120287,ITA,M,PINTO Daniele/MUTTI Matteo,30,30,49,0,2020
363,363,119037;121025,BEL,M,DARCIS Thibaut/PIERAERT Valentin,20,20,49,0,2020
363,363,124461;132104,ARG,M,GUADALUPE Matias/ORENCEL Alexis,20,20,49,0,2020
363,363,116321;122225,ARG,M,GALVANO Nicolas/BENTANCOR Martin,20,20,49,0,2020
363,363,114950;122337,KOR,M,KIM Jangho/KIM Yanghyun,20,20,49,0,2020
363,363,120052;120872,ESP,M,CABALLERO Carlos/MASIP Joan,20,20,49,0,2020
363,363,104641;116821,KOR,M,KIM Taehoon/YANG Sanghyun,20,20,49,0,2020
363,363,116262;121097,CAN,M,MEDJUGORAC Marko/LEHMANN Matthew,20,20,49,0,2020
363,363,121166;122425,CAN,M,YEUNG Terence/LY Edward,20,20,49,0,2020
363,363,110401;120024,KOR,M,YOO Changjae/LIM Chanwhan,20,20,49,0,2020
363,363,112367;122225,MIX,M,LEVINSKI ^ Mishel/BENTANCOR Martin,20,20,49,0,2020
363,363,113317;114063,MIX,M,DEVOS Robin/OOSTWOUDER Ewout,20,20,49,0,2020
363,363,119463;122940,USA,M,KUMAR Nikhil/TIO Nicholas,20,20,49,0,2020
363,363,115828;131673,SUI,M,WEBER Lionel/OSIRO Pedro,20,20,49,0,2020
376,376,118886;119800,JPN,M,MATSUYAMA Yuki/TAKAMI Masaki,15,15,49,0,2020
376,376,114856;122095,FRA,M,LANDRIEU Andrea/REMBERT Bastien,15,15,49,0,2020
376,376,113563;123373,NGR,M,OMOTAYO Olajide/AKINDIYA Ismaila,15,15,49,0,2020
376,376,112950;132217,MIX,M,KODJABASHEV Denislav/MLADIN Paul,15,15,49,0,2020
376,376,114353;116213,ESP,M,BENITO Javier/VILCHEZ Miguel,15,15,49,0,2020
376,376,111827;114985,SRB,M,CREPULJA Bojan/KATIC Ivor,15,15,49,0,2020
376,376,114874;123192,SRB,M,MAJSTOROVIC Ilija/LEVAJAC Dimitrije,15,15,49,0,2020
376,376,100001;123385,IND,M,ANTHONY Amalraj/BHANJA Ronit,15,15,49,0,2020
376,376,109140;114719,ROU,M,SZOCS Hunor/SPELBUS Alin,15,15,49,0,2020
376,376,113676;114856,FRA,M,ANGLES Enzo/LANDRIEU Andrea,15,15,49,0,2020
376,376,123578;133853,SGP,M,BEH Kun Ting/KOH Dominic Song Jun,15,15,49,0,2020
376,376,118072;120872,ESP,M,FRANCO Carlos/MASIP Joan,15,15,49,0,2020
376,376,115100;120300,MIX,M,VALUCH Alexander/SERDAROGLU David,15,15,49,0,2020
376,376,120927;134851,THA,M,SANGPAO Komgrit/SAMRANVONG Wattanachai,15,15,49,0,2020
376,376,117350;119536,IND,M,GROVER Sudhanshu/BORO Birdie,15,15,49,0,2020
376,376,121097;132217,MIX,M,LEHMANN Matthew/MLADIN Paul,15,15,49,0,2020
376,376,103070;112860,IND,M,GHOSH Soumyajit/YADAV Abhishek,15,15,49,0,2020
376,376,118888;118889,RUS,M,TIUTRIUMOV Aleksandr/ISMAILOV Sadi,15,15,49,0,2020
376,376,120093;123192,MIX,M,SINGEORZAN Bogdan/LEVAJAC Dimitrije,15,15,49,0,2020
376,376,117865;132217,MIX,M,PUTUNTICA Andrei/MLADIN Paul,15,15,49,0,2020
376,376,145599;145609,INA,M,ERTANTO Bobby/SUTYOANSAH Muhammad Azidan,15,15,49,0,2020
376,376,132820;134022,TPE,M,LI Hsin-Yu/HUANG Yu-Jen,15,15,49,0,2020
376,376,122724;124572,TPE,M,TAI Ming-Wei/HUANG Yan-Cheng,15,15,49,0,2020
376,376,131148;135888,CHN,M,XU Yingbin/XIANG Peng,15,15,49,0,2020
376,376,116724;120790,MIX,M,KASSA Gedeon/HOUDJI Zinsou,15,15,49,0,2020
376,376,115019;116697,SVK,M,KALUZNY Samuel/NOVOTA Samuel,15,15,49,0,2020
376,376,121878;123293,GER,M,ENGEMANN Gerrit/MENG Fanbo,15,15,49,0,2020
376,376,113509;121953,VEN,M,MEDINA Jan/VILLANUEVA Nelson,15,15,49,0,2020
376,376,123435;124566,POR,M,MAGALHAES Jose/GOMES Goncalo,15,15,49,0,2020
376,376,119037;123023,BEL,M,CNUDDE Florian/DARCIS Thibaut,15,15,49,0,2020
376,376,118847;120155,ROU,M,MANOLE Alexandru/SPELBUS Florin,15,15,49,0,2020
376,376,135041;145524,MIX,M,ORANTES Diego/CASTILLO HERRERA Leonardo Alberto,15,15,49,0,2020
376,376,114719;122647,ROU,M,SPELBUS Alin/CHIRITA Cristian,15,15,49,0,2020
376,376,132994;133321,CZE,M,SKALA Radek/BAKO Radim,15,15,49,0,2020
376,376,118072;120052,ESP,M,FRANCO Carlos/CABALLERO Carlos,15,15,49,0,2020
376,376,120162;123023,MIX,M,HRIBAR Peter/CNUDDE Florian,15,15,49,0,2020
376,376,131376;132776,MIX,M,DEGROS Nicolas/ALBUQUERQUE Raegan,15,15,49,0,2020
